154;JBR20200JBR10019;JBR;Jawa Timur;Jember;Sukowono;k154;Sumberdanti;68194;C;10000
155;JBR20200JBR10019;JBR;Jawa Timur;Jember;Sukowono;k155;Sumberwaru;68194;C;10000
156;JBR20200JBR10020;JBR;Jawa Timur;Jember;Sumber Baru;k156;Gelang;68156;C;10000
157;JBR20200JBR10020;JBR;Jawa Timur;Jember;Sumber Baru;k157;Jambesari;68156;C;10000
158;JBR20200JBR10020;JBR;Jawa Timur;Jember;Sumber Baru;k158;Jamintoro;68156;C;10000
159;JBR20200JBR10020;JBR;Jawa Timur;Jember;Sumber Baru;k159;Jatiroto;68156;C;10000
160;JBR20200JBR10020;JBR;Jawa Timur;Jember;Sumber Baru;k160;Kaliglagah;68156;C;10000
161;JBR20200JBR10020;JBR;Jawa Timur;Jember;Sumber Baru;k161;Karang Bayat;68156;C;10000
162;JBR20200JBR10020;JBR;Jawa Timur;Jember;Sumber Baru;k162;Pringgowirawan;68156;C;10000
163;JBR20200JBR10020;JBR;Jawa Timur;Jember;Sumber Baru;k163;Rowo Tengah;68156;C;10000
164;JBR20200JBR10020;JBR;Jawa Timur;Jember;Sumber Baru;k164;Sumber Agung;68156;C;10000
165;JBR20200JBR10020;JBR;Jawa Timur;Jember;Sumber Baru;k165;Yosorati;68156;C;10000
166;JBR20200JBR10021;JBR;Jawa Timur;Jember;Sumber Jambe;k166;Cumedak;68195;C;10000
167;JBR20200JBR10021;JBR;Jawa Timur;Jember;Sumber Jambe;k167;Gunung Malang;68195;C;10000
168;JBR20200JBR10021;JBR;Jawa Timur;Jember;Sumber Jambe;k168;Jambe Arum;68195;C;10000
169;JBR20200JBR10021;JBR;Jawa Timur;Jember;Sumber Jambe;k169;Plereyan;68195;C;10000
170;JBR20200JBR10021;JBR;Jawa Timur;Jember;Sumber Jambe;k170;Pringgondani;68195;C;10000
171;JBR20200JBR10021;JBR;Jawa Timur;Jember;Sumber Jambe;k171;Randu Agung;68195;C;10000
172;JBR20200JBR10021;JBR;Jawa Timur;Jember;Sumber Jambe;k172;Rowosari;68195;C;10000
173;JBR20200JBR10021;JBR;Jawa Timur;Jember;Sumber Jambe;k173;Sumber Pakem;68195;C;10000
174;JBR20200JBR10021;JBR;Jawa Timur;Jember;Sumber Jambe;k174;Sumberjambe;68195;C;10000
175;JBR20200JBR10022;JBR;Jawa Timur;Jember;Tanggul;k175;Darungan;68155;C;10000
